,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Efcab9,4.16679653636428,0.275207051692642,0.834503263482009,0.329848348724332,0.741514552894661,0.810067300250019
Gm20109,5.19377459248057,0.263265390475462,0.798171527261015,0.329815358604844,0.741539481656447,0.810067300250019
Ehd4,2183.06219541781,-0.0904413204177943,0.274442147000775,-0.32954582393326,0.741743163876023,0.810242444893272
Tmem178b,1.8240528785813,-0.305257448795847,0.929562314429044,-0.329183973249146,0.742016635995303,NA
Gm37354,1.32759490929239,-0.307665335113789,0.935516759338714,-0.32901192631316,0.742146673543262,NA
Dchs1,5.91417853645844,0.27844269475423,0.858091599182523,0.328979978358994,0.742170821448227,0.810662214029568
mt-Cytb,99538.690069473,0.0825212214799758,0.25089255651511,0.328910599924678,0.742223262106938,0.810672114167294
1500005C15Rik,1.30473049289043,-0.307704979066262,0.934218872547707,-0.328884969854211,0.742242635256431,NA
Iqcf1,0.941187712596467,-0.276000686926796,0.842805992755554,-0.328827847760055,0.742285813051418,NA
P2rx3,9.21694136925306,0.227033793659119,0.69059376034912,0.328795224742454,0.742310472699695,0.810719987393911
Tmem45b,1.46252260078618,-0.285523265221805,0.87432495938015,-0.328730105983103,0.742359696579711,NA
Klhdc7a,2.34295978545603,0.3005398451407,0.914321124256907,0.328582653624924,0.742471161092218,0.810848099669986
Sult6b1,1.70157816535837,-0.305753667984699,0.935707610458328,-0.327947654457282,0.742951241360149,NA
4930480K23Rik,25.6467718104288,0.170244772793233,0.519413060000694,0.327906248343575,0.742982549219032,0.811359171576165
Gm42864,3.94918010436541,-0.279005208765338,0.85035811232478,-0.327839958298636,0.743032673121798,0.811366498859087
D630014O11Rik,0.995192841337604,-0.274880661157449,0.845935133052675,-0.327768236951366,0.743086905022961,NA
Ing4,799.298079049856,-0.0601460878617934,0.183973537767763,-0.326928116578061,0.74372225461739,0.812056055768921
Gm26691,33.0271887731982,-0.1316859343529,0.402827548460729,-0.326890036603008,0.743751057124331,0.812056055768921
Kirrel2,0.823380354731896,0.252290133162138,0.817083444412878,0.326840748856223,0.743788337373035,NA
Gm26642,1.33063495913233,-0.304976934936486,0.935518336252838,-0.326256072879147,0.744230620179344,NA
Olfr890,1.33063495913233,-0.304976934936486,0.935518336252837,-0.326256072879147,0.744230620179344,NA
AC153550.1,2.34761170709518,0.296996290501615,0.910492800468061,0.326149785139856,0.744311031454898,0.81261998287537
Mansc4,2.80695622285784,-0.289944761167306,0.888417243807253,-0.326051310704438,0.744385534115602,0.812653849353729
Hgfac,5.77700606005255,-0.281067334586009,0.867799419609375,-0.325908867526922,0.74449330637628,0.812724030541255
A730036I17Rik,0.516386121472681,0.239920971122903,0.764013967747226,0.325819737398817,0.74456074462131,NA
Kpna4,4946.77753755165,0.0621906953064526,0.190930049601805,0.325725084907784,0.744632363378441,0.812828353436112
Pigz,2.6740965085126,0.287379276664947,0.882237643593935,0.325598539284072,0.744728117506855,0.812885398206145
Dcun1d1,915.320249107904,0.0694444969311665,0.213348789902683,0.325498843548713,0.744803557728252,0.812911642274427
Tek,2.94816856840597,-0.304902070013564,0.936773554336276,-0.325451802565946,0.744839154706367,0.812911642274427
Gm37336,0.532591231393422,-0.233006916208554,0.767214822746167,-0.325229117878613,0.745007672652727,NA
Efcab3,0.517723469490037,0.243050497974705,0.764079300820701,0.325204997784529,0.745025926408461,NA
AC126257.1,3.60204520745786,-0.291233276194243,0.894987120440664,-0.325070985587044,0.745127347605357,0.813178686096147
Olfr1348,0.579050813962749,0.221432866712138,0.713882658139321,0.324818748845766,0.745318253795755,NA
Gm45733,0.990805920745893,-0.272334030134522,0.845631506862435,-0.324720923298686,0.745392297586448,NA
Colec11,1.13670053432513,-0.280437837569663,0.863347068594752,-0.324631088556583,0.745460295238521,NA
Gm43042,107.935439158303,0.113770610578024,0.350624949402667,0.324479782232796,0.74557482640101,0.81361952181528
Atraid,421.243328400786,-0.072384329826716,0.223486320880661,-0.323887487833301,0.746023217090611,0.814020117870447
Dcstamp,1.33504274034003,-0.301460233659309,0.931943356217789,-0.323868604708297,0.746037513791723,NA
Irs1,6.17127967686843,0.242965094175448,0.750105270670167,0.323842338975886,0.746057400122567,0.814020117870447
Tnfrsf26,412.246418894206,0.128620412500674,0.397194471064269,0.323822278947485,0.746072588100106,0.814020117870447
Il1f9,47.0324373419854,0.132136105062285,0.408406052178233,0.323532260291528,0.746292179908948,0.81421217456616
Gm37297,1.00028437894688,-0.273021651643264,0.851709554079132,-0.323427545921806,0.74637147096834,NA
Mgst3,67.3689822906578,0.146049230155078,0.451920232275859,0.323177069339742,0.746561145931185,0.81442277568468
Msrb3,5.19135958454142,-0.292258373398631,0.927789346861718,-0.32316225006633,0.746572368400125,0.81442277568468
Gm38416,2.81162900511298,-0.291922243914008,0.902802877984301,-0.323065817494685,0.746645397013783,0.814454901347726
AC124680.1,2.69509284917139,-0.298432662743573,0.929384779603428,-0.322894384923553,0.746775228920877,0.81454898174987
Exoc4,1324.44961722121,0.0501576204566131,0.155484949350876,0.322588401824194,0.747006978528175,0.814754211947071
Nicn1,133.202079555584,0.0942485823424994,0.292390878640247,0.32233956785099,0.747195460626649,0.81491222943811
Gm36975,1.85012209457609,-0.296385944847098,0.923184084145418,-0.3223130656728,0.747215535891355,NA
Gm38200,4.62107589781644,-0.259009942685347,0.80331358589549,-0.322200422709863,0.74730086427405,0.814956650340369
Mex3d,453.980805662563,0.0953713067567529,0.296105907294221,0.322086511036361,0.747387156869517,0.814956650340369
4930539J05Rik,62.3254970179306,0.111939129208467,0.347559361573004,0.322080863966652,0.74739143483042,0.814956650340369
Akr7a5,724.434056464993,0.0819202723469306,0.254367390828858,0.322055545326916,0.747410615165815,0.814956650340369
AC113158.1,1.34317432778923,-0.300249957296585,0.934285321519337,-0.321990137769324,0.747460165901266,NA
Gm10825,2.03929767920861,0.301115440969354,0.936747346305065,0.321864152055823,0.747555611708133,NA
Spaca4,0.979592562224779,-0.27179110416159,0.850545169982065,-0.321731132426492,0.747656390556068,NA
1700022I11Rik,0.979592562224779,-0.27179110416159,0.850545169982065,-0.321731132426492,0.747656390556068,NA
Akap14,0.979592562224779,-0.27179110416159,0.850545169982065,-0.321731132426492,0.747656390556068,NA
4930579K19Rik,2.80815507252077,0.283452698256314,0.881021194984972,0.321538686703874,0.747802199664831,0.815308811478588
Gm38250,7.9412720784275,0.222592773517622,0.69262025746018,0.32151408745867,0.747820838266678,0.815308811478588
Olfr1183,11.4366710883192,-0.194535271416799,0.605264257160421,-0.321344770174164,0.747949132276964,0.81540111608961
Exd2,627.153299862661,0.0570180036300564,0.177469021670703,0.321285073113454,0.747994367216763,0.815402865662277
Gpr180,360.724669075337,-0.0582079529806024,0.181356285234825,-0.320959337152524,0.748241206148446,0.815624374552832
AC154849.3,1.31724900093135,-0.299696496843922,0.934235386329994,-0.3207544664699,0.748396467996472,NA
Gm32999,2.03422700221532,0.299734407240553,0.935591042050662,0.320726432184598,0.748417714655602,NA
Gm12843,1.47231884246025,-0.289725761793996,0.914595908264727,-0.32070852981806,0.748431282623444,NA
Gm28370,25.5612623427117,-0.141512488517381,0.441249480547061,-0.320690340079635,0.748445068466441,0.815799013447412
Opn1sw,0.618812568463871,-0.253326741379867,0.793450754649765,-0.320365687557628,0.748691133283919,NA
C330002G04Rik,1.78560904368249,-0.295131077263702,0.923013410974241,-0.320102101746829,0.748890932460254,NA
Gm27003,12.9895941601789,-0.193783234027065,0.605563513116969,-0.319985258483755,0.748979505549035,0.816333934752779
AC129217.1,24.3062688897158,-0.161477480280563,0.504867990284106,-0.319829095672868,0.74909789000953,0.816415352600192
Gm20655,1.99797662761237,0.298848347068086,0.935872132895146,0.319213573791257,0.74956456459117,NA
Setmar,36.480985245194,0.135748612105508,0.425330401244165,0.319167548379153,0.74959946369048,0.816914361007137
Gm6133,6.46058103236825,-0.246655579880996,0.772673004961316,-0.319088847035141,0.74965914073764,0.816931759839402
Olfr1512,1.33878740719752,-0.29750447757137,0.934273488046789,-0.318971424567567,0.749748181725228,NA
Tbc1d16,137.28454346629,0.214874942913397,0.674123984028241,0.318902840853909,0.749800190023925,0.817037825861882
Slc8a3,0.518850798816584,0.235902815251973,0.76436766212272,0.318816700820989,0.749865513215802,NA
Odf4,0.624163966432278,-0.234258837225086,0.717322085364527,-0.318793263093483,0.749883287227077,NA
1700108F19Rik,1.27820431201882,0.252688286281537,0.923635255757239,0.318787199193413,0.749887885810068,NA
Gm44105,0.975205641633069,-0.269167162658561,0.850239727233133,-0.318610882630435,0.75002160007066,NA
AC061963.3,21.1946540703707,-0.172883355172287,0.542800516536844,-0.31846951188323,0.750128817687389,0.817306097944624
Ttc41,39.4813945133746,-0.144610936552898,0.454217251025181,-0.318462878468652,0.750133848683404,0.817306097944624
Cideb,2.02895177084756,0.29799921961237,0.936735966600378,0.318432723491063,0.750156719327021,NA
Bex6,9.00482188630796,0.227632743501448,0.71489881470382,0.318376870063372,0.750199081200052,0.817329522475677
Gcg,0.526801637809816,-0.227760960336028,0.765923995478801,-0.318197542667552,0.750335096643686,NA
Gm36823,7.51277350039471,0.219457834744025,0.689780094966486,0.318123045048772,0.750391603547554,0.81749161636259
Lrrc23,37.3740206705294,-0.186606277677843,0.587161758093452,-0.317888412206395,0.750569582757083,0.817637848691253
Ahctf1,3459.89528177003,-0.074711734242608,0.235137228644035,-0.317736996544985,0.75068444516608,0.817680226692921
Gm44321,9.29231893377653,0.229454660567518,0.721999267975561,0.317721780082976,0.750695988527858,0.817680226692921
AC153564.1,1.31286208033964,-0.296924503928239,0.934222474338379,-0.317710323823986,0.750704679398471,NA
Gm38355,1.31286208033964,-0.296924503928239,0.934222474338379,-0.317710323823986,0.750704679398471,NA
Epb41l5,69.2059867413966,-0.115193895605318,0.362657275177806,-0.317607401733406,0.750782758885346,0.817685489582247
Padi1,14.993708322835,0.190700557913858,0.600395674422032,0.317600065103773,0.750788324748855,0.817685489582247
Ighv1-31,0.559997358435514,-0.220748922633657,0.712892079383174,-0.317102657076397,0.7511657087972,NA
Gm37072,1.6520049076981,0.293581658350878,0.926183067227315,0.317052407314788,0.751203836661809,NA
Ube2d3,12823.7274971084,0.0543931344856815,0.171600913087231,0.316974671338926,0.751262821357494,0.818154587049135
Shank3,14.659085089086,0.202690533293575,0.639926486162385,0.316838093201004,0.751366457974038,0.818219772350356
Gm26790,7.48214634487492,0.278198031589577,0.878298508946323,0.316689775583108,0.751479007684248,0.818245013418711
AC153937.3,2.00614993629354,0.295901971932767,0.934637282159359,0.316605741263028,0.751542778843157,NA
Gm43882,3.02513890542015,0.274669340477884,0.867572676329575,0.316584372516709,0.751558995223026,0.818245013418711
Mtx3,164.126914307455,-0.0702862638878733,0.222018350621037,-0.316580004724453,0.751562309880139,0.818245013418711
Phrf1,2734.87918490128,0.0656514693134323,0.207379284730834,0.316576769054181,0.751564765388496,0.818245013418711
Srgap2,1088.53640411057,-0.0791601844256477,0.250222905297675,-0.31635908637943,0.751729967732996,0.818377198518202
Plcb3,303.039042125515,-0.0720057713344001,0.227699361984586,-0.316231189854525,0.751827035452813,0.818435197202797
Olfr1117-ps1,6.10029332224498,-0.246212476978522,0.77836177160942,-0.316146186311186,0.751891551497378,0.818457755602219
Lcp1,33394.1487461828,0.0495485657619876,0.156781486930887,0.31603583368373,0.751975309592668,0.818501255735433
Gm37779,1.31869803958805,-0.29497040220811,0.934231711318435,-0.315789122381615,0.752162575043578,NA
Sat2,1.1123370745645,0.238948631791803,0.772264342591431,0.315727531891863,0.752209327390599,NA
D7Ertd128e,1.66324158146159,-0.293793578079259,0.929957838528124,-0.315711937808485,0.752221164751923,NA
Fzd8,2.6670850168971,-0.294250838155772,0.935152019398479,-0.315329499834809,0.752511489018716,0.819037168381036
Gm29682,0.995774429834245,-0.26429126418306,0.845736799417194,-0.315309861671468,0.752526398095074,NA
Dpy19l2,0.995774429834246,-0.26429126418306,0.845736799417193,-0.315309861671468,0.752526398095075,NA
AC154431.1,2.51076280827404,-0.291190921198153,0.924603184410798,-0.315100864288118,0.752685072314733,0.819178390198582
Poln,15.0939963896968,-0.189354690692198,0.601431220286235,-0.314802046466742,0.752911957824735,0.819377603201914
Gm45104,6.46594061033159,0.242019520406603,0.76896257667736,0.314596855323514,0.753067767109266,0.819499446809425
B3gnt3,8.6339144963052,-0.224310205820261,0.713056614906393,-0.314503610426993,0.753138574759609,0.819528781582668
Insl5,0.5233104783238,-0.224188313474953,0.765411001184359,-0.314475137109385,0.753160197040131,NA
Gm43857,17.4896830019674,-0.163016971030948,0.519572580063784,-0.313739676452132,0.753718763686833,0.820112364610108
4933417C20Rik,6.19343947625284,0.237889165700265,0.759021590426364,0.313402713527116,0.753974722899288,0.820343109755184
Qsox1,789.403290205739,-0.0508161704903101,0.162769934833581,-0.312196339437119,0.754891313887861,0.821259039008419
Nr2c1,247.483122644967,0.0839683991245583,0.26906048322014,0.312082216067208,0.754978041580289,0.821259039008419
Trav7d-5,2.93256828929315,-0.292308936461431,0.936649012368126,-0.312029313876398,0.755018245480022,0.821259039008419
Trav7n-5,2.93256828929315,-0.292308936461431,0.936649012368126,-0.312029313876398,0.755018245480022,0.821259039008419
4931403E22Rik,3.15061145395533,-0.26952142117851,0.863278199535188,-0.312005196642905,0.755036573992957,0.821259039008419
Crisp2,5.37563433744485,0.283656132267851,0.916002678187862,0.311947778152826,0.755080211208822,0.821259039008419
Cfap126,25.4538422928756,-0.151055563570462,0.484676174749921,-0.311686990400093,0.755278415936127,0.821399140426246
1700016D06Rik,2.67248463671339,0.281238578361863,0.902102060819527,0.311626478910312,0.755324408372111,0.821399140426246
Tbpl1,846.447636218932,0.0452408328171403,0.145193084817122,0.311590943961106,0.755351417512717,0.821399140426246
AC153955.4,3.00006016810635,0.274303501528569,0.879940159970234,0.311546989224561,0.755384826716565,0.821399140426246
Gm20663,2.63006936003901,-0.290812840971127,0.935275588393679,-0.311337065691938,0.755544392123262,0.821518375926975
Gata5,1.6646906201183,-0.289613274345686,0.929965443578766,-0.311280373687593,0.755587486187706,NA
CT010498.2,8.32102674187245,0.288824849187012,0.928508086115911,0.311241376481427,0.755617130106002,0.821518375926975
Gm42630,2.35199862768689,0.285600047560429,0.917820766613685,0.311229245707963,0.755626351446557,0.821518375926975
Tmem38a,37.9549446958307,0.150898569734252,0.48522429640123,0.311040088128947,0.755770146159032,0.821626913010654
Gm26519,2.33569564816689,0.285411564213924,0.917654994748507,0.31091150477055,0.755867898101576,0.82168538550607
Gm28719,0.982490639538195,-0.262400326356854,0.850508024964044,-0.3107949088583,0.755956540298205,NA
H2-M10.2,0.982490639538195,-0.262400326356854,0.850508024964044,-0.3107949088583,0.755956540298205,NA
Gm37984,0.98919404894668,-0.260454018933264,0.845281781857522,-0.310714010721089,0.756018045101735,NA
Mobp,0.970695692520439,-0.260461341193052,0.844209263270445,-0.310524256818423,0.756162316250474,NA
Ggn,6.9525083809172,-0.242969564274056,0.787796434035128,-0.310499235686959,0.756181340616907,0.821978309474169
Gm20707,72.9315324312946,0.163084015280315,0.525643901520581,0.310258452817379,0.756364423086159,0.822129504656114
Gm20531,2.80463973404107,-0.279458973250924,0.90091611433534,-0.309931262844305,0.756613228269128,0.822276610710442
Bcl2l11,1073.20572197016,-0.119316693085091,0.384978700940007,-0.309930034325412,0.756614162519732,0.822276610710442
AC157950.2,6.51968899751,0.231873240948283,0.74814346007674,0.309906900324719,0.756631755277836,0.822276610710442
F730035M05Rik,4.03601578778592,-0.274295101772456,0.885740248577607,-0.309808685305236,0.756706446447363,0.822309964975856
Gm38243,6.45437576899247,-0.231825046708607,0.748474990691024,-0.309617625748817,0.756851751118718,0.822390110159929
Gm39157,1.32538058838055,-0.288968623544824,0.934237362399589,-0.309599875448783,0.756865251018707,NA
AC123834.1,2.36884339108195,0.287532915933609,0.929349325619346,0.309595990619525,0.756868205615644,0.822390110159929
Gm26588,1.50995094555681,-0.244433175878071,0.801966636962744,-0.309489932488962,0.756948869227703,NA
