"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_1257077",-0.104511647054879,8.6334572589594,-0.641721662403906,0.540641299658367,0.728357100230811,-6.98914673759429
"ILMN_2730797",0.271114421300126,10.1949448953514,0.641678467974578,0.540667826119057,0.728357100230811,-6.98917639947874
"ILMN_2868838",0.105391662051806,7.44909925015,0.64158468481075,0.54072542273752,0.728378074107257,-6.98924079482645
"ILMN_2602899",-0.0797475496193627,7.59276836224426,-0.641513321586904,0.540769252723175,0.728380501977566,-6.98928979009819
"ILMN_2849285",0.149436179961507,9.80261525556496,0.641155634668422,0.540988970015557,0.728613004603711,-6.98953529099325
"ILMN_2600218",-0.102931298505061,7.08025030946499,-0.641095440516471,0.541025950969082,0.728613004603711,-6.98957659364771
"ILMN_2841043",-0.0762690725734956,7.80784494973785,-0.641011118429149,0.541077757773624,0.728626155398188,-6.98963444603716
"ILMN_2711570",0.327192995740541,10.8741182802368,0.640781224237638,0.54121901820428,0.728720580983973,-6.98979213920952
"ILMN_1237723",-0.159533383022294,8.50859324924889,-0.640760143318266,0.541231972674727,0.728720580983973,-6.98980659688562
"ILMN_1250192",0.106295704311485,7.01479880923469,0.640553023344675,0.541359260325692,0.728835340690171,-6.98994862092245
"ILMN_2714579",-0.120668344556615,9.95149448579945,-0.640010950330351,0.541692482756178,0.729152521323953,-6.99032013115565
"ILMN_1234236",0.115123178353009,8.84454050651978,0.639984071708717,0.541709008787373,0.729152521323953,-6.99033854513236
"ILMN_1220748",0.0870525945964289,7.14913236387541,0.639964455129831,0.54172107002292,0.729152521323953,-6.99035198360068
"ILMN_1222356",0.253057209810175,9.16902016844482,0.639422203811318,0.542054537266586,0.729502791582439,-6.99072331079904
"ILMN_1257102",-0.154938823961258,9.21234355762614,-0.639404402362422,0.542065486700054,0.729502791582439,-6.99073549624994
"ILMN_2968515",0.201080602657349,9.65829682549871,0.639309121796746,0.542124094784419,0.729506688934211,-6.99080071256617
