"ID","Symbol","lung_tumor_kras_rep1","lung_tumor_kras_rep2","lung_tumor_kras_rep3","lung_tumor_kras_rep4","lung_tumor_kras_rep5"
11302,"Aatk",9.81480273844905,8.91027732636394,9.9817679395506,10.2669768186855,8.61493984731074
11303,"Abca1",7.43494091666173,7.17217745317369,7.13487548807147,7.43957119627645,7.33349082177844
11304,"Abca4",7.60153867593985,7.01164658257077,7.68982330042935,7.16327228706807,7.16490692667569
11305,"Abca2",7.8627923111104,7.91133580703616,7.93994645245869,7.84097456982188,8.17956703124667
11307,"Abcg1",9.02222908568175,8.67259108325962,9.95141222025768,9.10963480002944,8.73576754726664
11308,"Abi1",9.45676878404086,9.59381749599973,9.64762626723695,9.59413669117031,9.73669857825068
11354,"Scgb1b27",7.38893213759412,7.29685886491935,7.29450588006392,7.24507727535967,7.33254011661001
11363,"Acadl",8.23469027640127,8.53082722033232,8.40018746973058,8.4908215132189,8.78542522076984
11364,"Acadm",12.2857471730527,12.4991996805269,12.1594594509779,12.3658525105005,12.5985003641788
11370,"Acadvl",11.1700384902407,10.9641919332522,11.0578436900521,11.0651005316562,11.0265882793466
11409,"Acads",8.83682012170961,9.0330441492033,9.18731253078898,8.81359949242581,8.94931054817388
11416,"Slc33a1",7.33865282638746,7.40976217018266,7.73674015545321,7.43837603039902,7.2515711709152
11419,"Asic1",7.19924290740474,6.91908677807109,7.12889652900921,6.91378699987453,7.259566740448
11421,"Ace",7.15694116408156,7.18544097380715,7.34878690606773,7.43639577300035,7.26184187286974
11425,"Apoc4",7.14968361920577,7.4348888065304,7.20560999960871,7.62716906084185,7.17698342435535
11428,"Aco1",9.42291887898012,9.35874047381398,9.49261682120763,9.19357156049933,9.72464174594756
11429,"Aco2",11.9503257874278,11.7382717406666,11.4994192675099,11.4321634303788,11.2878530354591
11430,"Acox1",7.11861668935151,7.31169155955969,7.3198414414144,7.37753591362661,7.57681498556878
11432,"Acp2",9.54831620241599,9.67041282911388,9.61027512064287,9.7465458115189,9.34403231455053
11433,"Acp5",7.670523479662,7.21431912080077,7.18320114307267,7.70852351751794,7.22300616073216
11435,"Chrna1",6.92492016889489,6.7958343643183,7.14706634758753,7.12456723790512,6.88861147734942
11438,"Chrna4",7.25332148079125,6.99392806899163,7.03887389160431,6.9555088410916,7.26703698305769
11443,"Chrnb1",11.670870925209,11.4903527873185,11.4556003156175,11.3785897972687,11.8133951706341
11444,"Chrnb2",7.50044356507596,6.95223162816238,7.14044636419568,7.12709154838302,7.34900471802774
11450,"Adipoq",7.31837333674512,7.14500867830301,7.18320114307267,7.27023691658354,7.26584942144085
11459,"Acta1",7.21261797257263,6.89799667397545,6.89299809305507,6.91692443142829,7.11423036019097
11461,"Actb",12.2090062540252,11.6148629633315,11.650284659444,11.6430534448416,11.4871700971722
11464,"Actc1",7.00155986311175,7.05246546751987,6.9249933266964,7.1537361634725,7.09293759073022
11468,"Actg2",7.79924114129518,8.87180900345704,9.12452523574506,7.98263713366942,7.89094821684629
11472,"Actn2",7.22297598293122,7.10033381912654,7.00923378535757,7.04862309938698,7.02288792180326
11474,"Actn3",7.36925898247564,7.19699801846465,7.39535833814019,7.1911650056259,7.26074554933972
